ID,Project,Website,Collection,Product,Short_Name,Description,Access,Notebook,Format,Category,Start,End,Region,Coordinate,Spatial Resolution,Temporal Resolution,Released,Polygon,Variables,DOI,Theme1,Theme2,Theme3,EO_Missions,Consortium
628,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200904 for tugela,ERA5+GPM+SM2A-200904 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090401_20090430.nc,,NetCDF,HR,2009/04/01,2009/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
629,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200905 for tugela,ERA5+GPM+SM2A-200905 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090501_20090531.nc,,NetCDF,HR,2009/05/01,2009/05/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
630,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200906 for tugela,ERA5+GPM+SM2A-200906 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090601_20090630.nc,,NetCDF,HR,2009/06/01,2009/06/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
631,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200907 for tugela,ERA5+GPM+SM2A-200907 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090701_20090731.nc,,NetCDF,HR,2009/07/01,2009/07/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
632,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200908 for tugela,ERA5+GPM+SM2A-200908 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090801_20090831.nc,,NetCDF,HR,2009/08/01,2009/08/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
633,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200909 for tugela,ERA5+GPM+SM2A-200909 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20090901_20090930.nc,,NetCDF,HR,2009/09/01,2009/09/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
634,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200910 for tugela,ERA5+GPM+SM2A-200910 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20091001_20091031.nc,,NetCDF,HR,2009/10/01,2009/10/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
635,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200911 for tugela,ERA5+GPM+SM2A-200911 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20091101_20091130.nc,,NetCDF,HR,2009/11/01,2009/11/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
636,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-200912 for tugela,ERA5+GPM+SM2A-200912 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20091201_20091231.nc,,NetCDF,HR,2009/12/01,2009/12/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
637,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201001 for tugela,ERA5+GPM+SM2A-201001 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100101_20100131.nc,,NetCDF,HR,2010/01/01,2010/01/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
638,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201002 for tugela,ERA5+GPM+SM2A-201002 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100201_20100228.nc,,NetCDF,HR,2010/02/01,2010/02/28,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
639,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201003 for tugela,ERA5+GPM+SM2A-201003 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100301_20100331.nc,,NetCDF,HR,2010/03/01,2010/03/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
640,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201004 for tugela,ERA5+GPM+SM2A-201004 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100401_20100430.nc,,NetCDF,HR,2010/04/01,2010/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
641,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201005 for tugela,ERA5+GPM+SM2A-201005 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100501_20100531.nc,,NetCDF,HR,2010/05/01,2010/05/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
642,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201006 for tugela,ERA5+GPM+SM2A-201006 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100601_20100630.nc,,NetCDF,HR,2010/06/01,2010/06/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
643,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201007 for tugela,ERA5+GPM+SM2A-201007 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100701_20100731.nc,,NetCDF,HR,2010/07/01,2010/07/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
644,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201008 for tugela,ERA5+GPM+SM2A-201008 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100801_20100831.nc,,NetCDF,HR,2010/08/01,2010/08/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
645,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201009 for tugela,ERA5+GPM+SM2A-201009 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20100901_20100930.nc,,NetCDF,HR,2010/09/01,2010/09/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
646,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201010 for tugela,ERA5+GPM+SM2A-201010 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20101001_20101031.nc,,NetCDF,HR,2010/10/01,2010/10/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
647,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201011 for tugela,ERA5+GPM+SM2A-201011 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20101101_20101130.nc,,NetCDF,HR,2010/11/01,2010/11/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
648,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201012 for tugela,ERA5+GPM+SM2A-201012 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20101201_20101231.nc,,NetCDF,HR,2010/12/01,2010/12/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
649,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201101 for tugela,ERA5+GPM+SM2A-201101 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110101_20110131.nc,,NetCDF,HR,2011/01/01,2011/01/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
650,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201102 for tugela,ERA5+GPM+SM2A-201102 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110201_20110228.nc,,NetCDF,HR,2011/02/01,2011/02/28,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
651,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201103 for tugela,ERA5+GPM+SM2A-201103 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110301_20110331.nc,,NetCDF,HR,2011/03/01,2011/03/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
652,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201104 for tugela,ERA5+GPM+SM2A-201104 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110401_20110430.nc,,NetCDF,HR,2011/04/01,2011/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
653,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201105 for tugela,ERA5+GPM+SM2A-201105 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110501_20110531.nc,,NetCDF,HR,2011/05/01,2011/05/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
654,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201106 for tugela,ERA5+GPM+SM2A-201106 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110601_20110630.nc,,NetCDF,HR,2011/06/01,2011/06/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
655,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201107 for tugela,ERA5+GPM+SM2A-201107 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110701_20110731.nc,,NetCDF,HR,2011/07/01,2011/07/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
656,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201108 for tugela,ERA5+GPM+SM2A-201108 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110801_20110831.nc,,NetCDF,HR,2011/08/01,2011/08/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
657,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201109 for tugela,ERA5+GPM+SM2A-201109 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20110901_20110930.nc,,NetCDF,HR,2011/09/01,2011/09/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
658,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201110 for tugela,ERA5+GPM+SM2A-201110 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20111001_20111031.nc,,NetCDF,HR,2011/10/01,2011/10/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
659,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201111 for tugela,ERA5+GPM+SM2A-201111 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20111101_20111130.nc,,NetCDF,HR,2011/11/01,2011/11/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
660,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201112 for tugela,ERA5+GPM+SM2A-201112 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20111201_20111231.nc,,NetCDF,HR,2011/12/01,2011/12/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
661,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201201 for tugela,ERA5+GPM+SM2A-201201 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20120101_20120131.nc,,NetCDF,HR,2012/01/01,2012/01/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
662,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201202 for tugela,ERA5+GPM+SM2A-201202 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20120201_20120229.nc,,NetCDF,HR,2012/02/01,2012/02/29,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
663,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201203 for tugela,ERA5+GPM+SM2A-201203 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20120301_20120331.nc,,NetCDF,HR,2012/03/01,2012/03/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
664,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201204 for tugela,ERA5+GPM+SM2A-201204 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20120401_20120430.nc,,NetCDF,HR,2012/04/01,2012/04/30,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
665,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: ERA5+SM2RAIN+GPM,4DHYDRO precipitation product: ERA5+GPM+SMRAIN-ASCAT-201205 for tugela,ERA5+GPM+SM2A-201205 TU,The product is characterized by the integration of ERA5-Land reanalysis precipitation product,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedera5gpmsm2a_p_tugela_0p0083deg_daily_20120501_20120531.nc,,NetCDF,HR,2012/05/01,2012/05/31,tugela,wgs84,1 km,d,2023,"[[[28,-30],[32,-30],[32,-27],[28,-27],[28,-30]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
